time,hs_obs,swe_obs,swe_ref
2021-01-16 06:00,194,NaN,460.830987623364
2021-01-17 06:00,192,NaN,468.44184805823
2021-01-18 06:00,210,NaN,497.337995536834
2021-01-19 06:00,203,NaN,502.53623919888
2021-01-20 06:00,195,NaN,502.53623919888
2021-01-21 06:00,190,NaN,502.53623919888
2021-01-22 06:00,190,NaN,507.211730118987
2021-01-23 06:00,190,NaN,512.397344420956
2021-01-24 06:00,184,NaN,512.397344420956
2021-01-25 06:00,183,NaN,514.973327577186
2021-01-26 06:00,201,NaN,539.089594997335
2021-01-27 06:00,195,NaN,539.089594997335
2021-01-28 06:00,215,NaN,566.786440029962
2021-01-29 06:00,234,NaN,598.874736232609
2021-01-30 06:00,255,NaN,636.32568190102
2021-01-31 06:00,252,NaN,649.796472256597
2021-02-01 06:00,245,580.5,654.245316973941
2021-02-02 06:00,246,NaN,664.421409286555
2021-02-03 06:00,238,NaN,664.421409286555
2021-02-04 06:00,235,NaN,666.836285665331
2021-02-05 06:00,231,NaN,666.836285665332
2021-02-06 06:00,227,NaN,666.836285665332
2021-02-07 06:00,225,NaN,666.836285665332
2021-02-08 06:00,249,NaN,698.094211014978
2021-02-09 06:00,238,NaN,698.094211014978
2021-02-10 06:00,238,NaN,703.352847040459
2021-02-11 06:00,241,NaN,712.313561282716
2021-02-12 06:00,237,NaN,712.313561282716
2021-02-13 06:00,234,NaN,712.313561282716
2021-02-14 06:00,233,NaN,715.144541341819
2021-02-15 06:00,233,662,719.358732897334
2021-02-16 06:00,234,NaN,724.847335466383
2021-02-17 06:00,233,NaN,728.306063279227
2021-02-18 06:00,228,NaN,728.306063279227
2021-02-19 06:00,226,NaN,728.306063279227
2021-02-20 06:00,226,NaN,730.970939356825
2021-02-21 06:00,224,NaN,730.970939356825
2021-02-22 06:00,221,NaN,730.970939356825
2021-02-23 06:00,221,NaN,733.422201900946
2021-02-24 06:00,218,NaN,733.422201900946
2021-02-25 06:00,215,NaN,733.422201900946
2021-02-26 06:00,214,NaN,733.422201900946
2021-02-27 06:00,212,NaN,733.422201900946
2021-02-28 06:00,210,NaN,733.422201900946
2021-03-01 06:00,209,668,733.422201900946
2021-03-02 06:00,208,NaN,733.422201900946
2021-03-03 06:00,206,NaN,733.422201900946
2021-03-04 06:00,205,NaN,733.422201900946
2021-03-05 06:00,210,NaN,740.293816799483
2021-03-06 06:00,213,NaN,746.280454504295
2021-03-07 06:00,210,NaN,746.280454504295
2021-03-08 06:00,218,NaN,757.120361674273
2021-03-09 06:00,215,NaN,757.120361674273
2021-03-10 06:00,217,NaN,761.372610833344
2021-03-11 06:00,213,NaN,761.372610833344
2021-03-12 06:00,216,NaN,766.433893891544
2021-03-13 06:00,215,688,766.433893891544
2021-03-14 06:00,230,NaN,785.53190365885
2021-03-15 06:00,260,NaN,825.399812682401
2021-03-16 06:00,290,NaN,871.345622790643
2021-03-17 06:00,295,NaN,893.573446691338
2021-03-18 06:00,287,NaN,897.909329758708
2021-03-19 06:00,276,NaN,897.909329758708
2021-03-20 06:00,274,NaN,900.825272288738
2021-03-21 06:00,267,NaN,900.825272288738
2021-03-22 06:00,272,NaN,910.375059843276
2021-03-23 06:00,259,NaN,910.375059843276
2021-03-24 06:00,255,NaN,910.375059843276
2021-03-25 06:00,254,NaN,910.375059843276
2021-03-26 06:00,250,NaN,910.375059843276
2021-03-27 06:00,246,NaN,910.375059843276
2021-03-28 06:00,247,NaN,913.142247160788
2021-03-29 06:00,244,NaN,913.142247160788
2021-03-30 06:00,241,NaN,913.142247160788
2021-03-31 06:00,238,827,913.142247160788
2021-04-01 06:00,233,NaN,912.874686352384
2021-04-02 06:00,234,NaN,912.874686352384
2021-04-03 06:00,227,NaN,909.09011192119
2021-04-04 06:00,225,NaN,909.09011192119
2021-04-05 06:00,225,NaN,909.09011192119
2021-04-06 06:00,229,NaN,914.502254077281
2021-04-07 06:00,238,NaN,926.492879792059
2021-04-08 06:00,249,NaN,942.446981192934
2021-04-09 06:00,242,NaN,942.446981192934
2021-04-10 06:00,241,NaN,942.446981192933
2021-04-11 06:00,240,NaN,942.446981192933
2021-04-12 06:00,242,NaN,946.023109273722
2021-04-13 06:00,255,NaN,962.766350399874
2021-04-14 06:00,255,NaN,967.723187846688
2021-04-15 06:00,250,898,967.723187846688
2021-04-16 06:00,248,NaN,967.723187846688
2021-04-17 06:00,246,NaN,967.723187846688
2021-04-18 06:00,246,NaN,967.723187846688
2021-04-19 06:00,244,NaN,967.723187846688
2021-04-20 06:00,243,NaN,967.723187846688
2021-04-21 06:00,240,NaN,967.723187846688
2021-04-22 06:00,244,NaN,973.249881212909
2021-04-23 06:00,240,NaN,973.249881212909
2021-04-24 06:00,239,NaN,973.249881212909
2021-04-25 06:00,233,NaN,969.275145665911
2021-04-26 06:00,230,NaN,969.257109007611
2021-04-27 06:00,230,NaN,969.257109007611
2021-04-28 06:00,226,NaN,966.57936685397
2021-04-29 06:00,225,880.0215,966.57936685397
2021-04-30 06:00,230,NaN,972.752263055184
2021-05-01 06:00,223,NaN,968.367986792723
2021-05-02 06:00,238,NaN,985.858734443724
2021-05-03 06:00,236,NaN,985.858734443724
2021-05-04 06:00,230,NaN,985.858734443724
2021-05-05 06:00,229,NaN,985.858734443724
2021-05-06 06:00,240,NaN,998.920374864068
2021-05-07 06:00,242,NaN,1004.38728731058
2021-05-08 06:00,242,NaN,1006.85438636776
2021-05-09 06:00,235,NaN,1006.59487467383
2021-05-10 06:00,230,NaN,1001.95689693884
2021-05-11 06:00,224,NaN,994.244705047749
2021-05-12 06:00,237,NaN,1009.41552872574
2021-05-13 06:00,230,NaN,1009.41552872574
2021-05-14 06:00,230,NaN,1009.41552872574
2021-05-15 06:00,231,NaN,1009.41552872574
2021-05-16 06:00,235,NaN,1015.80007486407
2021-05-17 06:00,239,1014,1022.12128641806
2021-05-18 06:00,237,NaN,1022.12128641806
2021-05-19 06:00,253,NaN,1041.42674549106
2021-05-20 06:00,250,NaN,1041.42674549106
2021-05-21 06:00,244,NaN,1041.42674549106
2021-05-22 06:00,256,NaN,1056.04971654563
2021-05-23 06:00,264,NaN,1069.14164725108
2021-05-24 06:00,247,NaN,1063.31987543727
2021-05-25 06:00,259,NaN,1077.77565525359
2021-05-26 06:00,251,NaN,1077.77565525359
2021-05-27 06:00,250,NaN,1077.77565525359
2021-05-28 06:00,247,NaN,1077.77565525359
2021-05-29 06:00,243,NaN,1075.67047421735
2021-05-30 06:00,240,NaN,1074.50931276769
2021-05-31 06:00,238,974,1074.50931276769
2021-06-01 06:00,234,NaN,1070.00007904868
2021-06-02 06:00,229,NaN,1062.46209138238
2021-06-03 06:00,225,NaN,1055.32873788056
2021-06-04 06:00,220,NaN,1045.61234426965
2021-06-05 06:00,214,NaN,1032.14435040265
2021-06-06 06:00,211,NaN,1026.10226190957
2021-06-07 06:00,207,NaN,1016.58970035713
2021-06-08 06:00,202,NaN,1002.82677847564
2021-06-09 06:00,198,NaN,991.588166515512
2021-06-10 06:00,194,NaN,979.501815946921
2021-06-11 06:00,189,NaN,963.27426036411
2021-06-12 06:00,184,NaN,946.043893765423
2021-06-13 06:00,175,NaN,911.55179307315
2021-06-14 06:00,167.041182145724,NaN,879.009966333038
2021-06-15 06:00,160,714,849.219422118271
2021-06-16 06:00,155,NaN,828.036124596849
2021-06-17 06:00,148,NaN,796.655810675998
2021-06-18 06:00,139,NaN,754.714058647539
2021-06-19 06:00,131,NaN,716.10411552132
2021-06-20 06:00,125,NaN,686.636981125344
2021-06-21 06:00,118,NaN,651.730970646852
2021-06-22 06:00,109,NaN,605.777283101848
2021-06-23 06:00,102,NaN,569.515754757322
2021-06-24 06:00,97,NaN,543.287073661739
2021-06-25 06:00,90,NaN,506.056875985598
2021-06-26 06:00,85,NaN,479.166206030808
2021-06-27 06:00,80,NaN,452.080778869653
2021-06-28 06:00,75,NaN,424.799076951707
2021-06-29 06:00,62,NaN,353.172487601285
2021-06-30 06:00,60,189,342.040616158795
2021-07-01 06:00,55,NaN,313.955111931076
2021-07-02 06:00,50.880424987065,NaN,290.653557018955
2021-07-03 06:00,47,NaN,268.587078466082
2021-07-04 06:00,42,NaN,240.051243185964
2021-07-05 06:00,34,NaN,194.344
2021-07-06 06:00,26,NaN,148.616
2021-07-07 06:00,18.3305574094767,NaN,104.777466152569
2021-07-08 06:00,10.6611148189533,NaN,60.9389323051372
2021-07-09 06:00,3,NaN,17.148
2021-07-10 06:00,0,NaN,0
2021-07-11 06:00,0,NaN,0
2021-07-12 06:00,0,NaN,0
2021-07-13 06:00,0,NaN,0
2021-07-14 06:00,0,NaN,0
2021-07-15 06:00,0,NaN,0
2021-07-16 06:00,0,NaN,0
2021-07-17 06:00,0,NaN,0
2021-07-18 06:00,0,NaN,0
2021-07-19 06:00,0,NaN,0
2021-07-20 06:00,0,NaN,0
2021-07-21 06:00,0,NaN,0
2021-07-22 06:00,0,NaN,0
2021-07-23 06:00,0,NaN,0
2021-07-24 06:00,0,NaN,0
2021-07-25 06:00,0,NaN,0
2021-07-26 06:00,0,NaN,0
2021-07-27 06:00,0,NaN,0
2021-07-28 06:00,0,NaN,0
2021-07-29 06:00,0,NaN,0
2021-07-30 06:00,0,NaN,0
2021-07-31 06:00,0,NaN,0
2021-08-01 06:00,0,NaN,0
2021-08-02 06:00,0,NaN,0
2021-08-03 06:00,0,NaN,0
2021-08-04 06:00,0,NaN,0
2021-08-05 06:00,0,NaN,0
2021-08-06 06:00,0,NaN,0
2021-08-07 06:00,0,NaN,0
2021-08-08 06:00,0,NaN,0
2021-08-09 06:00,0,NaN,0
2021-08-10 06:00,0,NaN,0
2021-08-11 06:00,0,NaN,0
2021-08-12 06:00,0,NaN,0
2021-08-13 06:00,0,NaN,0
2021-08-14 06:00,0,NaN,0
2021-08-15 06:00,0,NaN,0
2021-08-16 06:00,0,NaN,0
2021-08-17 06:00,0,NaN,0
2021-08-18 06:00,0,NaN,0
2021-08-19 06:00,0,NaN,0
2021-08-20 06:00,0,NaN,0
2021-08-21 06:00,0,NaN,0
2021-08-22 06:00,0,NaN,0
2021-08-23 06:00,0,NaN,0
2021-08-24 06:00,0,NaN,0
2021-08-25 06:00,0,NaN,0
2021-08-26 06:00,0,NaN,0
2021-08-27 06:00,0,NaN,0
2021-08-28 06:00,0,NaN,0
2021-08-29 06:00,1,NaN,1.137
2021-08-30 06:00,4,NaN,4.76948209224427
2021-08-31 06:00,1,NaN,2.18248768185276
2021-09-01 06:00,0,NaN,0
2021-09-02 06:00,0,NaN,0
2021-09-03 06:00,0,NaN,0
2021-09-04 06:00,0,NaN,0
2021-09-05 06:00,0,NaN,0
2021-09-06 06:00,0,NaN,0
2021-09-07 06:00,0,NaN,0
2021-09-08 06:00,0,NaN,0
2021-09-09 06:00,0,NaN,0
2021-09-10 06:00,0,NaN,0
2021-09-11 06:00,0,NaN,0
2021-09-12 06:00,0,NaN,0
2021-09-13 06:00,0,NaN,0
2021-09-14 06:00,0,NaN,0
2021-09-15 06:00,0,NaN,0
2021-09-16 06:00,0,NaN,0
2021-09-17 06:00,0,NaN,0
2021-09-18 06:00,0,NaN,0
2021-09-19 06:00,0,NaN,0
2021-09-20 06:00,3,NaN,3.411
2021-09-21 06:00,0,NaN,0
2021-09-22 06:00,0,NaN,0
2021-09-23 06:00,0,NaN,0
2021-09-24 06:00,0,NaN,0
2021-09-25 06:00,0,NaN,0
2021-09-26 06:00,0,NaN,0
2021-09-27 06:00,0,NaN,0
2021-09-28 06:00,0,NaN,0
2021-09-29 06:00,2,NaN,2.274
2021-09-30 06:00,0,NaN,0
2021-10-01 06:00,0,NaN,0
2021-10-02 06:00,0,NaN,0
2021-10-03 06:00,0,NaN,0
2021-10-04 06:00,0,NaN,0
2021-10-05 06:00,0,NaN,0
2021-10-06 06:00,3,NaN,3.411
2021-10-07 06:00,5,NaN,6.3494462767328
2021-10-08 06:00,2,NaN,3.99481814845114
2021-10-09 06:00,0,NaN,0
2021-10-10 06:00,0,NaN,0
2021-10-11 06:00,0,NaN,0
2021-10-12 06:00,0,NaN,0
2021-10-13 06:00,4,NaN,4.548
2021-10-14 06:00,4,NaN,4.548
2021-10-15 06:00,2,NaN,4.548
2021-10-16 06:00,2,NaN,4.548
2021-10-17 06:00,2,NaN,4.548
2021-10-18 06:00,1,NaN,2.30740620801293
2021-10-19 06:00,1,NaN,2.30740620801293
2021-10-20 06:00,1,NaN,2.30740620801293
2021-10-21 06:00,0,NaN,0
2021-10-22 06:00,0,NaN,0
2021-10-23 06:00,0,NaN,0
2021-10-24 06:00,0,NaN,0
2021-10-25 06:00,0,NaN,0
2021-10-26 06:00,0,NaN,0
2021-10-27 06:00,0,NaN,0
2021-10-28 06:00,0,NaN,0
2021-10-29 06:00,0,NaN,0
2021-10-30 06:00,0,NaN,0
2021-10-31 06:00,0,NaN,0
2021-11-01 06:00,0,NaN,0
2021-11-02 06:00,25,NaN,28.425
2021-11-03 06:00,17,NaN,28.425
2021-11-04 06:00,45,NaN,60.795600892861
2021-11-05 06:00,40,NaN,60.795600892861
2021-11-06 06:00,37,56,60.795600892861
2021-11-07 06:00,34,NaN,60.795600892861
2021-11-08 06:00,33,NaN,60.795600892861
2021-11-09 06:00,30,NaN,60.0730288082107
2021-11-10 06:00,29,NaN,60.0730288082107
2021-11-11 06:00,29,NaN,60.0730288082107
2021-11-12 06:00,28,NaN,60.0730288082107
2021-11-13 06:00,28,NaN,60.0730288082107
2021-11-14 06:00,57,NaN,93.2800674632722
2021-11-15 06:00,49,93.54544,93.2800674632722
2021-11-16 06:00,49,NaN,93.2800674632722
2021-11-17 06:00,46,NaN,93.2800674632722
2021-11-18 06:00,45,NaN,93.2800674632722
2021-11-19 06:00,44,NaN,93.2800674632722
2021-11-20 06:00,44,NaN,93.2800674632722
2021-11-21 06:00,43,NaN,93.2800674632722
2021-11-22 06:00,45,NaN,96.043989598268
2021-11-23 06:00,47,NaN,99.3203643936091
2021-11-24 06:00,46,NaN,99.3203643936091
2021-11-25 06:00,43,NaN,99.2916287479592
2021-11-26 06:00,41,NaN,98.3169516114445
2021-11-27 06:00,46,NaN,104.258429059873
2021-11-28 06:00,46,NaN,104.258429059873
2021-11-29 06:00,72,NaN,135.353757876989
2021-11-30 06:00,81,NaN,152.668103992745
2021-12-01 06:00,87,151,165.870616677141
2021-12-02 06:00,87,NaN,171.896931787947
2021-12-03 06:00,92,NaN,182.133396367742
2021-12-04 06:00,86,NaN,182.133396367742
2021-12-05 06:00,99,NaN,199.664117919811
2021-12-06 06:00,96,NaN,202.35275555353
2021-12-07 06:00,95,NaN,204.966712846446
2021-12-08 06:00,90,NaN,204.966712846446
2021-12-09 06:00,112,NaN,232.139916848038
2021-12-10 06:00,117,NaN,245.576058859488
2021-12-11 06:00,116,NaN,251.149018549368
2021-12-12 06:00,113,NaN,251.149018549368
2021-12-13 06:00,107,NaN,251.149018549368
2021-12-14 06:00,101,235.5,251.149018549368
2021-12-15 06:00,98,NaN,251.149018549368
2021-12-16 06:00,95,NaN,251.149018549368
2021-12-17 06:00,93,NaN,251.149018549368
2021-12-18 06:00,91,NaN,251.149018549368
2021-12-19 06:00,89,NaN,251.149018549368
2021-12-20 06:00,87,NaN,251.149018549368
2021-12-21 06:00,85.2450109361846,NaN,251.149018549368
2021-12-22 06:00,85,NaN,251.149018549368
2021-12-23 06:00,85,NaN,251.149018549368
2021-12-24 06:00,84,NaN,251.149018549368
2021-12-25 06:00,84,NaN,251.149018549368
2021-12-26 06:00,83,NaN,251.149018549368
2021-12-27 06:00,84,NaN,251.149018549368
2021-12-28 06:00,86,NaN,255.085005672329
2021-12-29 06:00,99,NaN,271.078267315309
2021-12-30 06:00,110,NaN,287.51927571759
2021-12-31 06:00,103,293.5,287.51927571759
2022-01-01 06:00,102,NaN,287.51927571759
2022-01-02 06:00,100,NaN,287.51927571759
2022-01-03 06:00,99,NaN,287.51927571759
2022-01-04 06:00,98,NaN,287.51927571759
2022-01-05 06:00,113,NaN,305.470809745294
2022-01-06 06:00,114,NaN,311.158886616313
2022-01-07 06:00,111,NaN,311.158886616313
2022-01-08 06:00,112,NaN,314.113529697896
2022-01-09 06:00,117,NaN,321.913223564638
2022-01-10 06:00,127,NaN,336.475550535235
2022-01-11 06:00,124,NaN,336.475550535235
2022-01-12 06:00,119,NaN,336.475550535235
2022-01-13 06:00,117,NaN,336.475550535235
2022-01-14 06:00,114,303.50003,336.475550535235
2022-01-15 06:00,114,NaN,336.475550535235
2022-01-16 06:00,112,NaN,336.475550535235
2022-01-17 06:00,112,NaN,336.475550535235
2022-01-18 06:00,110,NaN,336.475550535235
2022-01-19 06:00,110,NaN,336.475550535235
2022-01-20 06:00,114,NaN,342.021366662042
2022-01-21 06:00,123,NaN,354.193799730849
2022-01-22 06:00,123,NaN,357.885747536021
2022-01-23 06:00,121,NaN,357.885747536021
2022-01-24 06:00,115,NaN,357.885747536021
2022-01-25 06:00,112,NaN,357.885747536021
2022-01-26 06:00,111,NaN,357.885747536021
2022-01-27 06:00,110,NaN,357.885747536021
2022-01-28 06:00,115,NaN,364.196149165086
2022-01-29 06:00,110,331,364.196149165086
2022-01-30 06:00,109,NaN,364.196149165086
2022-01-31 06:00,109,NaN,364.196149165086
2022-02-01 06:00,158,NaN,420.533220526294
2022-02-02 06:00,170,NaN,446.146828875071
2022-02-03 06:00,179,NaN,466.494997782762
2022-02-04 06:00,170,NaN,466.494997782762
2022-02-05 06:00,166,NaN,466.494997782762
2022-02-06 06:00,162,NaN,466.494997782762
2022-02-07 06:00,189,NaN,500.352204857387
2022-02-08 06:00,184,NaN,505.027379455171
2022-02-09 06:00,179,NaN,505.027379455171
2022-02-10 06:00,174,NaN,505.027379455171
2022-02-11 06:00,171,NaN,505.027379455171
2022-02-12 06:00,173,NaN,509.775153312686
2022-02-13 06:00,170,NaN,509.775153312686
2022-02-14 06:00,166,NaN,509.775153312686
2022-02-15 06:00,181,504,528.960906714843
2022-02-16 06:00,182,NaN,536.120866071079
2022-02-17 06:00,185,NaN,544.241615323236
2022-02-18 06:00,180,NaN,544.241615323236
2022-02-19 06:00,184,NaN,551.866526948664
2022-02-20 06:00,180,NaN,551.866526948665
2022-02-21 06:00,178,NaN,551.866526948664
2022-02-22 06:00,197,NaN,575.795164446659
2022-02-23 06:00,190,NaN,575.795164446659
2022-02-24 06:00,185,NaN,575.795164446659
2022-02-25 06:00,187,NaN,580.897342674275
2022-02-26 06:00,205,NaN,604.734302234654
2022-02-27 06:00,196,609,604.734302234654
2022-02-28 06:00,192,NaN,604.734302234654
2022-03-01 06:00,186,NaN,604.734302234654
2022-03-02 06:00,184,NaN,604.734302234654
2022-03-03 06:00,182,NaN,604.734302234654
2022-03-04 06:00,181,NaN,604.734302234654
2022-03-05 06:00,179,NaN,604.734302234654
2022-03-06 06:00,179,NaN,604.734302234654
2022-03-07 06:00,178,NaN,604.734302234654
2022-03-08 06:00,178,NaN,604.734302234654
2022-03-09 06:00,177,NaN,604.734302234654
2022-03-10 06:00,176,NaN,604.734302234654
2022-03-11 06:00,175,NaN,604.734302234654
2022-03-12 06:00,174,NaN,604.734302234654
2022-03-13 06:00,174,NaN,604.734302234654
2022-03-14 06:00,174,NaN,604.734302234654
2022-03-15 06:00,172,NaN,604.734302234654
2022-03-16 06:00,170,674,604.734302234654
2022-03-17 06:00,166,NaN,604.276330075385
2022-03-18 06:00,165,NaN,604.276330075385
2022-03-19 06:00,163,NaN,604.276330075385
2022-03-20 06:00,163,NaN,604.276330075385
2022-03-21 06:00,162,NaN,604.276330075385
2022-03-22 06:00,161,NaN,604.276330075385
2022-03-23 06:00,160,NaN,604.276330075385
2022-03-24 06:00,160,NaN,604.276330075385
2022-03-25 06:00,160,NaN,604.276330075385
2022-03-26 06:00,159,NaN,604.276330075385
2022-03-27 06:00,158,NaN,604.276330075385
2022-03-28 06:00,156,NaN,604.276330075385
2022-03-29 06:00,154,NaN,603.94091855836
2022-03-30 06:00,154,NaN,603.94091855836
2022-03-31 06:00,156,609,606.653673795961
2022-04-01 06:00,167,NaN,620.066742597278
2022-04-02 06:00,173,NaN,630.125777769492
2022-04-03 06:00,178,NaN,639.188111702451
2022-04-04 06:00,174,NaN,639.188111702451
2022-04-05 06:00,171,NaN,639.188111702451
2022-04-06 06:00,172,NaN,639.188111702451
2022-04-07 06:00,170,NaN,639.188111702451
2022-04-08 06:00,174,NaN,644.621667960741
2022-04-09 06:00,177,NaN,650.005780555802
2022-04-10 06:00,190,NaN,667.064796230104
2022-04-11 06:00,182,NaN,667.064796230104
2022-04-12 06:00,174,NaN,662.667860324445
2022-04-13 06:00,170,581,661.337095806408
2022-04-14 06:00,165,NaN,656.515772418781
2022-04-15 06:00,163,NaN,656.515772418781
2022-04-16 06:00,159,NaN,651.888849782477
2022-04-17 06:00,156,NaN,648.529220209979
2022-04-18 06:00,155,NaN,648.529220209979
2022-04-19 06:00,154,NaN,648.529220209979
2022-04-20 06:00,154,NaN,648.529220209979
2022-04-21 06:00,153,NaN,648.529220209978
2022-04-22 06:00,150,NaN,644.017196305165
2022-04-23 06:00,148,NaN,641.381882894475
2022-04-24 06:00,150,NaN,643.840416185359
2022-04-25 06:00,159,NaN,654.742156361302
2022-04-26 06:00,153,NaN,654.742156361302
2022-04-27 06:00,160,NaN,663.021608693424
2022-04-28 06:00,153,NaN,658.454924930243
2022-04-29 06:00,150,615,653.450376232194
2022-04-30 06:00,161,NaN,666.146578314797
2022-05-01 06:00,161,NaN,668.851752105478
2022-05-02 06:00,161,NaN,668.851752105477
2022-05-03 06:00,154,NaN,663.878866152063
2022-05-04 06:00,159,NaN,669.810401179767
2022-05-05 06:00,161,NaN,673.515101600801
2022-05-06 06:00,158,NaN,673.515101600801
2022-05-07 06:00,156,NaN,672.499278206638
2022-05-08 06:00,155,NaN,672.499278206638
2022-05-09 06:00,152,NaN,668.483730447539
2022-05-10 06:00,150,NaN,666.146708550394
2022-05-11 06:00,146,NaN,659.010431159759
2022-05-12 06:00,138,NaN,640.238450752876
2022-05-13 06:00,132,656,623.269988773723
2022-05-14 06:00,124,NaN,597.328407751522
2022-05-15 06:00,118,NaN,576.499248593844
2022-05-16 06:00,111,NaN,549.991842174029
2022-05-17 06:00,108,NaN,538.389722416326
2022-05-18 06:00,102,NaN,513.689530867237
2022-05-19 06:00,98,NaN,496.865917953674
2022-05-20 06:00,94,NaN,479.73433755537
2022-05-21 06:00,84,NaN,434.70220091391
2022-05-22 06:00,79,NaN,411.604481094992
2022-05-23 06:00,71,NaN,373.912060827187
2022-05-24 06:00,62,NaN,329.969345943358
2022-05-25 06:00,60,NaN,320.15792104063
2022-05-26 06:00,55,NaN,295.038825565897
2022-05-27 06:00,50,NaN,269.644909954436
2022-05-28 06:00,42,NaN,228.21888680438
2022-05-29 06:00,39,NaN,212.567059134129
2022-05-30 06:00,40,NaN,212.567059134129
2022-05-31 06:00,39,165,212.567059134129
2022-06-01 06:00,35,NaN,191.499949940927
2022-06-02 06:00,33,NaN,180.921428947904
2022-06-03 06:00,29,NaN,159.521207207428
2022-06-04 06:00,21,NaN,116.254050325678
2022-06-05 06:00,10,NaN,55.8466887658643
2022-06-06 06:00,0,NaN,0
2022-06-07 06:00,0,NaN,0
2022-06-08 06:00,0,NaN,0
2022-06-09 06:00,0,NaN,0
2022-06-10 06:00,0,NaN,0
2022-06-11 06:00,0,NaN,0
2022-06-12 06:00,0,NaN,0
2022-06-13 06:00,0,NaN,0
2022-06-14 06:00,0,NaN,0
2022-06-15 06:00,0,NaN,0
2022-06-16 06:00,0,NaN,0
2022-06-17 06:00,0,NaN,0
2022-06-18 06:00,0,NaN,0
2022-06-19 06:00,0,NaN,0
2022-06-20 06:00,0,NaN,0
2022-06-21 06:00,0,NaN,0
2022-06-22 06:00,0,NaN,0
2022-06-23 06:00,0,NaN,0
2022-06-24 06:00,0,NaN,0
2022-06-25 06:00,0,NaN,0
2022-06-26 06:00,0,NaN,0
2022-06-27 06:00,0,NaN,0
2022-06-28 06:00,0,NaN,0
2022-06-29 06:00,0,NaN,0
2022-06-30 06:00,0,NaN,0
2022-07-01 06:00,0,NaN,0
2022-07-02 06:00,0,NaN,0
2022-07-03 06:00,0,NaN,0
2022-07-04 06:00,0,NaN,0
2022-07-05 06:00,0,NaN,0
2022-07-06 06:00,0,NaN,0
2022-07-07 06:00,0,NaN,0
2022-07-08 06:00,0,NaN,0
2022-07-09 06:00,0,NaN,0
2022-07-10 06:00,0,NaN,0
2022-07-11 06:00,0,NaN,0
2022-07-12 06:00,0,NaN,0
2022-07-13 06:00,0,NaN,0
2022-07-14 06:00,0,NaN,0
2022-07-15 06:00,0,NaN,0
2022-07-16 06:00,0,NaN,0
2022-07-17 06:00,0,NaN,0
2022-07-18 06:00,0,NaN,0
2022-07-19 06:00,0,NaN,0
2022-07-20 06:00,0,NaN,0
2022-07-21 06:00,0,NaN,0
2022-07-22 06:00,0,NaN,0
2022-07-23 06:00,0,NaN,0
2022-07-24 06:00,0,NaN,0
2022-07-25 06:00,0,NaN,0
2022-07-26 06:00,0,NaN,0
2022-07-27 06:00,0,NaN,0
2022-07-28 06:00,0,NaN,0
2022-07-29 06:00,0,NaN,0
2022-07-30 06:00,0,NaN,0
2022-07-31 06:00,0,NaN,0
2022-08-01 06:00,0,NaN,0
2022-08-02 06:00,0,NaN,0
2022-08-03 06:00,0,NaN,0
2022-08-04 06:00,0,NaN,0
2022-08-05 06:00,0,NaN,0
2022-08-06 06:00,0,NaN,0
2022-08-07 06:00,0,NaN,0
2022-08-08 06:00,0,NaN,0
2022-08-09 06:00,0,NaN,0
2022-08-10 06:00,0,NaN,0
2022-08-11 06:00,0,NaN,0
2022-08-12 06:00,0,NaN,0
2022-08-13 06:00,0,NaN,0
2022-08-14 06:00,0,NaN,0
2022-08-15 06:00,0,NaN,0
2022-08-16 06:00,0,NaN,0
2022-08-17 06:00,0,NaN,0
2022-08-18 06:00,0,NaN,0
2022-08-19 06:00,0,NaN,0
2022-08-20 06:00,0,NaN,0
2022-08-21 06:00,0,NaN,0
2022-08-22 06:00,0,NaN,0
2022-08-23 06:00,0,NaN,0
2022-08-24 06:00,0,NaN,0
2022-08-25 06:00,0,NaN,0
2022-08-26 06:00,0,NaN,0
2022-08-27 06:00,0,NaN,0
2022-08-28 06:00,0,NaN,0
2022-08-29 06:00,0,NaN,0
2022-08-30 06:00,0,NaN,0
2022-08-31 06:00,0,NaN,0
